Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
122,1.3499992,0.030314799999999975,10.33.33.87,104.18.39.21,TCP,60433,443,ACK,,False,91,80,251,0,,,,,54,60433  >  443 [ACK] Seq=91 Ack=80 Win=251 Len=0,Full_Port_Scan,Anomalous
123,1.3605526,0.010553399999999824,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,2865,2391,65024,0,,,,,54,42754  >  5222 [ACK] Seq=2865 Ack=2391 Win=65024 Len=0,Full_Port_Scan,Anomalous
124,1.4477523,0.08719970000000021,57.144.243.32,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,1280,Application Data,Full_Port_Scan,Anomalous
125,1.4504075,0.0026551999999999687,10.33.33.87,57.144.243.32,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
126,1.4772984,0.02689089999999994,57.144.243.32,10.33.33.87,TCP,443,5503,ACK,,False,1275,3083,399,0,,,,,58,443  >  5503 [ACK] Seq=1275 Ack=3083 Win=399 Len=0,Full_Port_Scan,Anomalous
127,1.7023935,0.22509509999999988,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,246,Application Data,Full_Port_Scan,Anomalous
128,1.7331158,0.03072230000000009,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,96,Application Data,Full_Port_Scan,Anomalous
129,1.7397402,0.006624399999999975,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,2865,2391,65024,249,,,,,303,"42754  >  5222 [PSH, ACK] Seq=2865 Ack=2391 Win=65024 Len=249 [TCP PDU reassembled in 183]",Full_Port_Scan,Anomalous
130,1.7938777,0.05413749999999995,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,2391,3114,76288,0,,,,,58,5222  >  42754 [ACK] Seq=2391 Ack=3114 Win=76288 Len=0,Full_Port_Scan,Anomalous
131,1.816829,0.02295130000000012,57.144.43.32,10.33.33.87,TCP,443,1132,ACK,,False,2391,2864,73728,0,,,,,58,443  >  1132 [ACK] Seq=2391 Ack=2864 Win=73728 Len=0,Full_Port_Scan,Anomalous
132,1.9809728,0.16414379999999995,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,86,Application Data,Full_Port_Scan,Anomalous
133,1.9810605,8.769999999991285e-05,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,82,Application Data,Full_Port_Scan,Anomalous
134,1.9810883,2.780000000002225e-05,10.33.33.87,57.144.43.32,TCP,1132,443,ACK,,False,2864,2443,65024,0,,,,,54,1132  >  443 [ACK] Seq=2864 Ack=2443 Win=65024 Len=0,Full_Port_Scan,Anomalous
135,1.9813875,0.000299200000000166,57.144.43.32,10.33.33.87,TCP,443,1132,"FIN,ACK",,False,2443,2864,73728,0,,,,,58,"443  >  1132 [FIN, ACK] Seq=2443 Ack=2864 Win=73728 Len=0",Full_Port_Scan,Anomalous
136,1.9814311,4.359999999992148e-05,10.33.33.87,57.144.43.32,TCP,1132,443,"FIN,ACK",,False,2864,2443,65024,0,,,,,54,"1132  >  443 [FIN, ACK] Seq=2864 Ack=2443 Win=65024 Len=0",Full_Port_Scan,Anomalous
137,1.9815018,7.069999999997911e-05,10.33.33.87,57.144.43.32,TCP,1132,443,ACK,,False,2865,2444,65024,0,,,,,54,1132  >  443 [ACK] Seq=2865 Ack=2444 Win=65024 Len=0,Full_Port_Scan,Anomalous
138,1.9904627,0.008960899999999938,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,2391,3114,76288,81,,,,,139,"5222  >  42754 [PSH, ACK] Seq=2391 Ack=3114 Win=76288 Len=81 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
139,1.9905208,5.81000000001719e-05,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,2472,3114,76288,133,,,,,191,"5222  >  42754 [PSH, ACK] Seq=2472 Ack=3114 Win=76288 Len=133 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
140,1.9905421,2.1300000000001873e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,3114,2605,64768,0,,,,,54,42754  >  5222 [ACK] Seq=3114 Ack=2605 Win=64768 Len=0,Full_Port_Scan,Anomalous
141,2.020502,0.029959899999999928,57.144.43.32,10.33.33.87,TCP,443,1132,ACK,TCP Dup ACK 131#1,True,2444,2864,73728,0,,,,,58,[TCP Dup ACK 131#1] 443  >  1132 [ACK] Seq=2444 Ack=2864 Win=73728 Len=0,Full_Port_Scan,Anomalous
142,2.1498923,0.12939029999999985,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,2605,3114,76288,72,,,,,130,"5222  >  42754 [PSH, ACK] Seq=2605 Ack=3114 Win=76288 Len=72 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
143,2.1778218,0.02792949999999994,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,2677,3114,76288,75,,,,,133,"5222  >  42754 [PSH, ACK] Seq=2677 Ack=3114 Win=76288 Len=75 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
144,2.1778637,4.190000000026117e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,3114,2752,64768,0,,,,,54,42754  >  5222 [ACK] Seq=3114 Ack=2752 Win=64768 Len=0,Full_Port_Scan,Anomalous
145,2.1823842,0.004520499999999927,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=0af1ce716fa50ce2, PKN: 1, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PING",Full_Port_Scan,Anomalous
146,2.1824479,6.370000000011089e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Initial, DCID=0af1ce716fa50ce2, PKN: 2, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING",Full_Port_Scan,Anomalous
147,2.1828563,0.00040839999999997545,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,121,"0-RTT, DCID=0af1ce716fa50ce2",Full_Port_Scan,Anomalous
148,2.1833355,0.00047920000000001295,10.33.33.87,57.144.243.32,TLSV1.2,,,,,False,,,,,,,,,124,Application Data,Full_Port_Scan,Anomalous
149,2.1867938,0.003458299999999692,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,2752,3114,76288,729,,,,,787,"5222  >  42754 [PSH, ACK] Seq=2752 Ack=3114 Win=76288 Len=729 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
150,2.1884283,0.0016345000000002052,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,3481,3114,76288,62,,,,,120,"5222  >  42754 [PSH, ACK] Seq=3481 Ack=3114 Win=76288 Len=62 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
151,2.1884455,1.7199999999828464e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,3114,3543,65280,0,,,,,54,42754  >  5222 [ACK] Seq=3114 Ack=3543 Win=65280 Len=0,Full_Port_Scan,Anomalous
152,2.2258071,0.037361600000000106,57.144.243.32,10.33.33.87,TCP,443,5503,ACK,,False,1275,3153,399,0,,,,,58,443  >  5503 [ACK] Seq=1275 Ack=3153 Win=399 Len=0,Full_Port_Scan,Anomalous
153,2.2258487,4.159999999986397e-05,57.144.243.32,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,93,Application Data,Full_Port_Scan,Anomalous
154,2.2350328,0.00918410000000014,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1278,"Initial, SCID=ab00f3940330c0f1, PKN: 13119826, CRYPTO, ACK",Full_Port_Scan,Anomalous
155,2.2364434,0.0014106000000002616,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,971,"Handshake, SCID=ab00f3940330c0f1",Full_Port_Scan,Anomalous
156,2.2370491,0.0006056999999999313,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Handshake, DCID=ab00f3940330c0f1",Full_Port_Scan,Anomalous
157,2.2377849,0.0007357999999997311,57.144.243.32,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,167,Application Data,Full_Port_Scan,Anomalous
158,2.2377856,7.000000001866624e-07,57.144.243.32,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
159,2.2378161,3.0499999999822336e-05,10.33.33.87,57.144.243.32,TCP,5503,443,ACK,,False,3153,1450,255,0,,,,,54,5503  >  443 [ACK] Seq=3153 Ack=1450 Win=255 Len=0,Full_Port_Scan,Anomalous
160,2.2378985,8.240000000014902e-05,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Full_Port_Scan,Anomalous
161,2.2384862,0.0005877000000000798,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,126,Protected Payload (KP0),Full_Port_Scan,Anomalous
162,2.2401598,0.0016735999999997198,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,3114,3543,65280,64,,,,,118,"42754  >  5222 [PSH, ACK] Seq=3114 Ack=3543 Win=65280 Len=64 [TCP PDU reassembled in 183]",Full_Port_Scan,Anomalous
163,2.2403324,0.00017259999999996722,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,3178,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=3178 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
164,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,4518,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=4518 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
165,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,5858,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=5858 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
166,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,7198,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=7198 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
167,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,8538,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=8538 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
168,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,9878,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=9878 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
169,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,11218,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=11218 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
170,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,12558,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=12558 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
171,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,13898,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=13898 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
172,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,15238,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=15238 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
173,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,16578,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=16578 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
174,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,17918,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=17918 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
175,2.2403324,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,19258,3543,65280,326,,,,,380,"42754  >  5222 [PSH, ACK] Seq=19258 Ack=3543 Win=65280 Len=326 [TCP PDU reassembled in 183]",Full_Port_Scan,Anomalous
176,2.2659661,0.025633700000000204,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,77,"Protected Payload (KP0), DCID=ab00f3940330c0f1",Full_Port_Scan,Anomalous
177,2.2822343,0.016268199999999844,10.33.33.87,57.144.43.32,TCP,1132,443,"FIN,ACK",TCP Retransmission,True,2864,2444,65024,0,,,,,54,"[TCP Retransmission] 1132  >  443 [FIN, ACK] Seq=2864 Ack=2444 Win=65024 Len=0",Full_Port_Scan,Anomalous
178,2.2864421,0.004207800000000095,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,85,"Handshake, SCID=ab00f3940330c0f1",Full_Port_Scan,Anomalous
179,2.286444,1.8999999999991246e-06,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,3178,76288,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=3178 Win=76288 Len=0,Full_Port_Scan,Anomalous
180,2.2866069,0.00016290000000029892,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,5858,81664,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=5858 Win=81664 Len=0,Full_Port_Scan,Anomalous
181,2.2866503,4.339999999958266e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,19584,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=19584 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
182,2.2866503,0.0,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,20924,3543,65280,1340,,,,,1394,42754  >  5222 [ACK] Seq=20924 Ack=3543 Win=65280 Len=1340 [TCP PDU reassembled in 183],Full_Port_Scan,Anomalous
183,2.2866503,0.0,10.33.33.87,57.144.43.32,XMPP/XML,,,,,False,,,,,,,,,633,UNKNOWN PACKET,Full_Port_Scan,Anomalous
184,2.2867317,8.140000000000924e-05,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,158,Protected Payload (KP0),Full_Port_Scan,Anomalous
185,2.2877915,0.0010598000000001662,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,318,Protected Payload (KP0),Full_Port_Scan,Anomalous
186,2.2878792,8.769999999991285e-05,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,7198,84480,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=7198 Win=84480 Len=0,Full_Port_Scan,Anomalous
187,2.2878802,1.000000000139778e-06,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,8538,87040,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=8538 Win=87040 Len=0,Full_Port_Scan,Anomalous
188,2.2881705,0.0002903000000000766,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,76,"Protected Payload (KP0), DCID=ab00f3940330c0f1",Full_Port_Scan,Anomalous
189,2.2882822,0.0001116999999997148,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,9878,89856,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=9878 Win=89856 Len=0,Full_Port_Scan,Anomalous
190,2.2882832,1.000000000139778e-06,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,11218,92416,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=11218 Win=92416 Len=0,Full_Port_Scan,Anomalous
191,2.2928164,0.004533200000000015,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,12558,95232,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=12558 Win=95232 Len=0,Full_Port_Scan,Anomalous
192,2.2928178,1.3999999999292356e-06,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,13898,97792,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=13898 Win=97792 Len=0,Full_Port_Scan,Anomalous
193,2.2934812,0.0006634000000000917,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,15238,100608,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=15238 Win=100608 Len=0,Full_Port_Scan,Anomalous
194,2.2934826,1.3999999999292356e-06,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,16578,103168,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=16578 Win=103168 Len=0,Full_Port_Scan,Anomalous
195,2.2934834,8.000000000230045e-07,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,17918,105984,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=17918 Win=105984 Len=0,Full_Port_Scan,Anomalous
196,2.293906,0.00042259999999982867,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,19584,109312,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=19584 Win=109312 Len=0,Full_Port_Scan,Anomalous
197,2.3169042,0.022998200000000413,57.144.43.32,10.33.33.87,TCP,443,1132,ACK,,False,2444,2865,73728,0,,,,,58,443  >  1132 [ACK] Seq=2444 Ack=2865 Win=73728 Len=0,Full_Port_Scan,Anomalous
198,2.3234281,0.006523899999999916,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,20924,111872,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=20924 Win=111872 Len=0,Full_Port_Scan,Anomalous
199,2.3235021,7.399999999968543e-05,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,22264,114432,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=22264 Win=114432 Len=0,Full_Port_Scan,Anomalous
200,2.3262779,0.002775800000000217,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,22843,117248,0,,,,,58,5222  >  42754 [ACK] Seq=3543 Ack=22843 Win=117248 Len=0,Full_Port_Scan,Anomalous
201,2.4916554,0.16537749999999996,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,377,Application Data,Full_Port_Scan,Anomalous
202,2.4932947,0.0016392999999998992,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,2625,33772,552,1340,,,,,1398,443  >  63074 [ACK] Seq=2625 Ack=33772 Win=552 Len=1340 [TCP PDU reassembled in 204],Full_Port_Scan,Anomalous
203,2.4934284,0.00013370000000012539,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,33772,3965,511,0,,,,,54,63074  >  443 [ACK] Seq=33772 Ack=3965 Win=511 Len=0,Full_Port_Scan,Anomalous
204,2.4935599,0.00013150000000017315,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,986,Application Data,Full_Port_Scan,Anomalous
205,2.4935707,1.0799999999644427e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
206,2.493581,1.0300000000018628e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,33772,4924,508,0,,,,,54,63074  >  443 [ACK] Seq=33772 Ack=4924 Win=508 Len=0,Full_Port_Scan,Anomalous
207,2.6099014,0.11632040000000021,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,3543,22843,117248,1340,,,,,1398,5222  >  42754 [ACK] Seq=3543 Ack=22843 Win=117248 Len=1340 [TCP PDU reassembled in 235],Full_Port_Scan,Anomalous
208,2.6099953,9.389999999998011e-05,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,4883,22843,117248,1018,,,,,1076,"5222  >  42754 [PSH, ACK] Seq=4883 Ack=22843 Win=117248 Len=1018 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
209,2.6100287,3.339999999996124e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,22843,5901,65280,0,,,,,54,42754  >  5222 [ACK] Seq=22843 Ack=5901 Win=65280 Len=0,Full_Port_Scan,Anomalous
210,2.6656064,0.055577700000000174,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,22843,5901,65280,92,,,,,146,"42754  >  5222 [PSH, ACK] Seq=22843 Ack=5901 Win=65280 Len=92 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
211,2.6656973,9.090000000000487e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,22935,5901,65280,92,,,,,146,"42754  >  5222 [PSH, ACK] Seq=22935 Ack=5901 Win=65280 Len=92 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
212,2.6657229,2.5599999999847967e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,23027,5901,65280,92,,,,,146,"42754  >  5222 [PSH, ACK] Seq=23027 Ack=5901 Win=65280 Len=92 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
213,2.6657392,1.6299999999969117e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,23119,5901,65280,92,,,,,146,"42754  >  5222 [PSH, ACK] Seq=23119 Ack=5901 Win=65280 Len=92 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
214,2.6824855,0.01674629999999988,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,23211,5901,65280,70,,,,,124,"42754  >  5222 [PSH, ACK] Seq=23211 Ack=5901 Win=65280 Len=70 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
215,2.7074884,0.02500290000000005,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,22935,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=22935 Win=117248 Len=0,Full_Port_Scan,Anomalous
216,2.7074893,9.000000003034359e-07,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23027,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=23027 Win=117248 Len=0,Full_Port_Scan,Anomalous
217,2.712833,0.005343699999999618,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23119,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=23119 Win=117248 Len=0,Full_Port_Scan,Anomalous
218,2.7128338,8.000000000230045e-07,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23211,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=23211 Win=117248 Len=0,Full_Port_Scan,Anomalous
219,2.7131592,0.0003254000000003643,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23281,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=23281 Win=117248 Len=0,Full_Port_Scan,Anomalous
220,2.7190175,0.005858299999999872,10.33.33.87,57.144.43.32,TCP,42754,5222,"PSH,ACK",,False,23281,5901,65280,98,,,,,152,"42754  >  5222 [PSH, ACK] Seq=23281 Ack=5901 Win=65280 Len=98 [TCP PDU reassembled in 950]",Full_Port_Scan,Anomalous
221,2.7570519,0.03803439999999991,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23379,117248,0,,,,,58,5222  >  42754 [ACK] Seq=5901 Ack=23379 Win=117248 Len=0,Full_Port_Scan,Anomalous
222,2.788243,0.031191100000000027,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,5901,23379,117248,1340,,,,,1398,5222  >  42754 [ACK] Seq=5901 Ack=23379 Win=117248 Len=1340 [TCP PDU reassembled in 235],Full_Port_Scan,Anomalous
223,2.7916446,0.0034016000000001156,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,7241,23379,117248,173,,,,,231,"5222  >  42754 [PSH, ACK] Seq=7241 Ack=23379 Win=117248 Len=173 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
224,2.7917109,6.629999999985259e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,23379,7414,65280,0,,,,,54,42754  >  5222 [ACK] Seq=23379 Ack=7414 Win=65280 Len=0,Full_Port_Scan,Anomalous
225,2.7932706,0.0015597000000000527,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,7414,23379,117248,1340,,,,,1398,5222  >  42754 [ACK] Seq=7414 Ack=23379 Win=117248 Len=1340 [TCP PDU reassembled in 235],Full_Port_Scan,Anomalous
226,2.7934516,0.00018099999999998673,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,8754,23379,117248,1255,,,,,1313,"5222  >  42754 [PSH, ACK] Seq=8754 Ack=23379 Win=117248 Len=1255 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
227,2.7934755,2.3899999999965615e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,23379,10009,65280,0,,,,,54,42754  >  5222 [ACK] Seq=23379 Ack=10009 Win=65280 Len=0,Full_Port_Scan,Anomalous
228,2.803156,0.00968049999999998,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,10009,23379,117248,1340,,,,,1398,5222  >  42754 [ACK] Seq=10009 Ack=23379 Win=117248 Len=1340 [TCP PDU reassembled in 235],Full_Port_Scan,Anomalous
229,2.8050646,0.001908600000000149,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,11349,23379,117248,1340,,,,,1398,"5222  >  42754 [PSH, ACK] Seq=11349 Ack=23379 Win=117248 Len=1340 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
230,2.8051146,4.999999999988347e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,23379,12689,65280,0,,,,,54,42754  >  5222 [ACK] Seq=23379 Ack=12689 Win=65280 Len=0,Full_Port_Scan,Anomalous
231,2.8051668,5.219999999983571e-05,57.144.43.32,10.33.33.87,TCP,5222,42754,ACK,,False,12689,23379,117248,1340,,,,,1398,5222  >  42754 [ACK] Seq=12689 Ack=23379 Win=117248 Len=1340 [TCP PDU reassembled in 235],Full_Port_Scan,Anomalous
232,2.8053857,0.00021890000000013288,57.144.43.32,10.33.33.87,TCP,5222,42754,"PSH,ACK",,False,14029,23379,117248,66,,,,,124,"5222  >  42754 [PSH, ACK] Seq=14029 Ack=23379 Win=117248 Len=66 [TCP PDU reassembled in 235]",Full_Port_Scan,Anomalous
233,2.805437,5.1299999999976365e-05,10.33.33.87,57.144.43.32,TCP,42754,5222,ACK,,False,23379,14095,65280,0,,,,,54,42754  >  5222 [ACK] Seq=23379 Ack=14095 Win=65280 Len=0,Full_Port_Scan,Anomalous
