Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
376,39.3143457,1.2999999938756446e-06,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4085,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4085 Win=76288 Len=0,Aggressive_Scan,Anomalous
377,39.3373072,0.022961500000000967,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4159,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4159 Win=76288 Len=0,Aggressive_Scan,Anomalous
378,39.337309,1.7999999997186933e-06,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4233,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4233 Win=76288 Len=0,Aggressive_Scan,Anomalous
379,39.3436898,0.006380800000002296,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4307,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4307 Win=76288 Len=0,Aggressive_Scan,Anomalous
380,39.3436911,1.300000000981072e-06,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4381,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4381 Win=76288 Len=0,Aggressive_Scan,Anomalous
381,39.3436919,8.000000022434506e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4455,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4455 Win=76288 Len=0,Aggressive_Scan,Anomalous
382,39.3436927,7.999999951380232e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4529,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4529 Win=76288 Len=0,Aggressive_Scan,Anomalous
383,39.3436934,7.000000010748408e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4603,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4603 Win=76288 Len=0,Aggressive_Scan,Anomalous
384,39.3436941,7.000000010748408e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4676,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4676 Win=76288 Len=0,Aggressive_Scan,Anomalous
385,39.3438137,0.00011959999999788806,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4749,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4749 Win=76288 Len=0,Aggressive_Scan,Anomalous
386,39.3438145,8.000000022434506e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4823,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4823 Win=76288 Len=0,Aggressive_Scan,Anomalous
387,39.3442413,0.0004267999999996164,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4897,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4897 Win=76288 Len=0,Aggressive_Scan,Anomalous
388,39.3443263,8.499999999855845e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,4971,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=4971 Win=76288 Len=0,Aggressive_Scan,Anomalous
389,39.344658,0.0003317000000038206,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,5045,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=5045 Win=76288 Len=0,Aggressive_Scan,Anomalous
390,39.4456119,0.10095390000000037,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,5045,12507,65280,94,,,,,148,"45479  >  5222 [PSH, ACK] Seq=5045 Ack=12507 Win=65280 Len=94 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
391,39.445894,0.0002820999999997298,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,5139,12507,65280,105,,,,,159,"45479  >  5222 [PSH, ACK] Seq=5139 Ack=12507 Win=65280 Len=105 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
392,39.4554776,0.009583599999999137,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1278,Protected Payload (KP0),Aggressive_Scan,Anomalous
393,39.4555693,9.16999999986956e-05,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1278,Protected Payload (KP0),Aggressive_Scan,Anomalous
394,39.455942,0.00037269999999978154,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,80,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
395,39.4740029,0.018060900000001823,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,5139,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=5139 Win=76288 Len=0,Aggressive_Scan,Anomalous
396,39.4740036,7.000000010748408e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,5244,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=5244 Win=76288 Len=0,Aggressive_Scan,Anomalous
397,39.4781766,0.004172999999994431,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,5244,12507,65280,70,,,,,124,"45479  >  5222 [PSH, ACK] Seq=5244 Ack=12507 Win=65280 Len=70 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
398,39.5135252,0.03534859999999895,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12507,5314,76288,0,,,,,58,5222  >  45479 [ACK] Seq=12507 Ack=5314 Win=76288 Len=0,Aggressive_Scan,Anomalous
399,39.5155625,0.0020373000000049046,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
400,39.5767397,0.061177199999995935,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,12507,5314,76288,74,,,,,132,"5222  >  45479 [PSH, ACK] Seq=12507 Ack=5314 Win=76288 Len=74 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
401,39.5843378,0.007598100000002717,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,12581,5314,76288,74,,,,,132,"5222  >  45479 [PSH, ACK] Seq=12581 Ack=5314 Win=76288 Len=74 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
402,39.5844224,8.460000000098944e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,5314,12655,65280,0,,,,,54,45479  >  5222 [ACK] Seq=5314 Ack=12655 Win=65280 Len=0,Aggressive_Scan,Anomalous
403,39.7190358,0.13461339999999922,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,12655,5314,76288,72,,,,,130,"5222  >  45479 [PSH, ACK] Seq=12655 Ack=5314 Win=76288 Len=72 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
404,39.7598163,0.04078049999999678,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,5314,12727,65280,0,,,,,54,45479  >  5222 [ACK] Seq=5314 Ack=12727 Win=65280 Len=0,Aggressive_Scan,Anomalous
405,41.6001582,1.8403419000000056,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,395,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
406,41.6002546,9.639999999677684e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1288,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
407,41.6002728,1.8199999999524152e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1292,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
408,41.6002832,1.0400000000743148e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,324,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
409,41.6036167,0.003333500000003653,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,5314,12727,65280,624,,,,,678,"45479  >  5222 [PSH, ACK] Seq=5314 Ack=12727 Win=65280 Len=624 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
410,41.6413383,0.03772159999999758,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,12727,5938,79104,0,,,,,58,5222  >  45479 [ACK] Seq=12727 Ack=5938 Win=79104 Len=0,Aggressive_Scan,Anomalous
411,41.6424617,0.001123399999997332,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
412,41.6601156,0.017653899999999112,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
413,41.668391,0.008275400000002264,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,77,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
414,41.8611491,0.19275809999999893,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,71,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
415,41.8731962,0.012047100000003752,66:51:0b:e8:eb:4b,Intel_37:c9:54,ARP,,,,,False,,,,,,,,10.33.33.87,42,Who has 10.33.33.87? Tell 10.33.33.107,Aggressive_Scan,Anomalous
416,41.8732434,4.7199999997360464e-05,Intel_37:c9:54,66:51:0b:e8:eb:4b,ARP,,,,,False,,,,,,,,,42,10.33.33.87 is at 30:89:4a:37:c9:54,Aggressive_Scan,Anomalous
417,41.9107195,0.037476099999999235,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1086,Protected Payload (KP0),Aggressive_Scan,Anomalous
418,41.9367585,0.026039000000004364,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,81,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
419,41.9746755,0.037916999999993095,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,12727,5938,79104,770,,,,,828,"5222  >  45479 [PSH, ACK] Seq=12727 Ack=5938 Win=79104 Len=770 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
420,41.9954761,0.020800600000001168,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
421,42.0145077,0.019031600000005255,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
422,42.0162756,0.0017678999999972689,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,5938,13497,64512,0,,,,,54,45479  >  5222 [ACK] Seq=5938 Ack=13497 Win=64512 Len=0,Aggressive_Scan,Anomalous
423,42.6410449,0.624769299999997,10.33.33.87,52.123.128.254,TCP,53477,443,ACK,,False,1,1,250,1,,,,,55,53477  >  443 [ACK] Seq=1 Ack=1 Win=250 Len=1,Aggressive_Scan,Anomalous
424,42.6697997,0.028754800000001524,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,android.clients.google.com,,,86,Standard query 0x46eb A android.clients.google.com,Aggressive_Scan,Anomalous
425,42.6704803,0.0006806000000025847,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,86,Standard query 0x9f96 AAAA android.clients.google.com,Aggressive_Scan,Anomalous
426,42.6894429,0.018962600000001828,52.123.128.254,10.33.33.87,TCP,443,53477,ACK,,False,1,2,49155,0,,,,,70,443  >  53477 [ACK] Seq=1 Ack=2 Win=49155 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
427,42.6950605,0.005617599999993672,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,366,Standard query response 0x46eb A android.clients.google.com CNAME android.l.google.com A 142.250.143.113 A 142.250.143.138 A 142.250.146.100 A 142.250.146.101 A 142.250.146.138 A 142.250.146.139 A 142.250.146.102 A 142.250.146.113 A 142.250.206.142 A 142.250.194.238 A 142.250.195.14 A 142.250.207.206 A 142.250.195.46 A 142.250.206.110 A 142.250.71.110 A 142.250.205.206,Aggressive_Scan,Anomalous
428,42.6961846,0.0011241000000055124,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,110,Standard query response 0x9f96 AAAA android.clients.google.com CNAME android.l.google.com,Aggressive_Scan,Anomalous
429,42.6969733,0.0007887000000010858,10.33.33.40,10.33.33.107,TCP,56994,53,SYN,,False,0,,64240,0,,,,,74,56994  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2969161818 TSecr=0 WS=128,Aggressive_Scan,Anomalous
430,42.6991109,0.0021375999999975193,10.33.33.107,10.33.33.40,TCP,53,56994,"SYN,ACK",,False,0,1,65535,0,,,,,74,"53  >  56994 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=48751319 TSecr=2969161818 WS=512",Aggressive_Scan,Anomalous
431,42.6996035,0.0004926000000011754,10.33.33.40,10.33.33.107,TCP,56994,53,ACK,,False,1,1,64256,0,,,,,66,56994  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2969161820 TSecr=48751319,Aggressive_Scan,Anomalous
432,42.7001417,0.0005382000000011544,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,"android.clients.google.com,",,,158,"Standard query 0x46eb A android.clients.google.com, Standard query 0x9f96 AAAA android.clients.google.com",Aggressive_Scan,Anomalous
433,42.7023884,0.0022466999999934956,10.33.33.107,10.33.33.40,TCP,53,56994,ACK,,False,1,93,65536,0,,,,,66,53  >  56994 [ACK] Seq=1 Ack=93 Win=65536 Len=0 TSval=48751322 TSecr=2969161821,Aggressive_Scan,Anomalous
434,42.9701871,0.26779870000000017,10.33.33.87,204.79.197.254,TCP,18083,443,ACK,,False,1,1,251,1,,,,,55,18083  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1,Aggressive_Scan,Anomalous
435,43.0193279,0.04914080000000354,204.79.197.254,10.33.33.87,TCP,443,18083,ACK,,False,1,2,16385,0,,,,,70,443  >  18083 [ACK] Seq=1 Ack=2 Win=16385 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
436,43.2284573,0.2091294000000019,10.33.33.87,13.107.4.254,TCP,43532,443,ACK,,False,1,1,250,1,,,,,55,43532  >  443 [ACK] Seq=1 Ack=1 Win=250 Len=1,Aggressive_Scan,Anomalous
437,43.2632092,0.03475189999999628,13.107.4.254,10.33.33.87,TCP,443,43532,ACK,,False,1,2,16388,0,,,,,70,443  >  43532 [ACK] Seq=1 Ack=2 Win=16388 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
438,43.2714756,0.00826640000000367,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,5938,13497,64512,980,,,,,1034,"45479  >  5222 [PSH, ACK] Seq=5938 Ack=13497 Win=64512 Len=980 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
439,43.3203036,0.048828000000000316,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,13497,6918,81664,0,,,,,58,5222  >  45479 [ACK] Seq=13497 Ack=6918 Win=81664 Len=0,Aggressive_Scan,Anomalous
440,43.44661,0.12630639999999715,10.33.33.87,204.79.197.222,TCP,5593,443,ACK,,False,1,1,252,1,,,,,55,5593  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1,Aggressive_Scan,Anomalous
441,43.4839533,0.03734330000000341,204.79.197.222,10.33.33.87,TCP,443,5593,ACK,,False,1,2,16387,0,,,,,70,443  >  5593 [ACK] Seq=1 Ack=2 Win=16387 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
442,43.5153367,0.03138339999999573,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,13497,6918,81664,64,,,,,122,"5222  >  45479 [PSH, ACK] Seq=13497 Ack=6918 Win=81664 Len=64 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
443,43.5561574,0.0408206999999976,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,6918,13561,64256,0,,,,,54,45479  >  5222 [ACK] Seq=6918 Ack=13561 Win=64256 Len=0,Aggressive_Scan,Anomalous
444,43.6133495,0.057192100000001744,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,396,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
445,43.6135761,0.0002266000000048507,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,1288,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
446,43.6136192,4.3099999999185457e-05,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,74,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
447,43.6531828,0.03956360000000103,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
448,43.6733158,0.020132999999994183,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
449,43.6794311,0.006115300000004709,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,77,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
450,43.871521,0.19208989999999915,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,1086,Protected Payload (KP0),Aggressive_Scan,Anomalous
451,43.897166,0.025644999999997253,10.33.33.87,57.144.43.32,QUIC,,,,,False,,,,,,,,,81,"Protected Payload (KP0), DCID=9700c1322037d4aa",Aggressive_Scan,Anomalous
452,43.9534148,0.056248799999998766,57.144.43.32,10.33.33.87,QUIC,,,,,False,,,,,,,,,94,Protected Payload (KP0),Aggressive_Scan,Anomalous
453,44.857851,0.9044361999999992,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
454,44.8596951,0.0018441000000066765,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
455,44.8598015,0.00010639999999995098,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
456,44.9032589,0.043457399999994095,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,259,351,18,0,,,,,58,443  >  33438 [ACK] Seq=259 Ack=351 Win=18 Len=0,Aggressive_Scan,Anomalous
457,47.7611066,2.8578477000000007,66:51:0b:e8:eb:4b,Intel_37:c9:54,ARP,,,,,False,,,,,,,,10.33.33.40,42,Who has 10.33.33.40? Tell 10.33.33.107,Aggressive_Scan,Anomalous
458,47.7617878,0.0006812000000024909,Intel_37:c9:54,66:51:0b:e8:eb:4b,ARP,,,,,False,,,,,,,,,42,10.33.33.40 is at 30:89:4a:37:c9:54,Aggressive_Scan,Anomalous
459,47.8670375,0.10524970000000167,Intel_37:c9:54,66:51:0b:e8:eb:4b,ARP,,,,,False,,,,,,,,10.33.33.107,42,Who has 10.33.33.107? Tell 10.33.33.40,Aggressive_Scan,Anomalous
460,47.8705824,0.0035449000000014053,66:51:0b:e8:eb:4b,Intel_37:c9:54,ARP,,,,,False,,,,,,,,,42,10.33.33.107 is at 66:51:0b:e8:eb:4b,Aggressive_Scan,Anomalous
461,51.4055758,3.5349933999999976,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,TCP Keep-Alive,True,1,1,511,1,,,,,55,[TCP Keep-Alive] 63074  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1,Aggressive_Scan,Anomalous
462,51.4560596,0.05048380000000208,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,TCP Keep-Alive ACK,True,1,2,552,0,,,,,70,[TCP Keep-Alive ACK] 443  >  63074 [ACK] Seq=1 Ack=2 Win=552 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
463,54.0984016,2.6423419999999993,10.33.33.87,40.104.56.242,TCP,26268,443,"FIN,ACK",,False,1,1,1023,0,,,,,54,"26268  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1023 Len=0",Aggressive_Scan,Anomalous
464,54.1475836,0.04918199999999473,40.104.56.242,10.33.33.87,TCP,443,26268,"FIN,ACK",,False,1,2,255,0,,,,,58,"443  >  26268 [FIN, ACK] Seq=1 Ack=2 Win=255 Len=0",Aggressive_Scan,Anomalous
465,54.1476645,8.090000000038344e-05,10.33.33.87,40.104.56.242,TCP,26268,443,ACK,,False,2,2,1023,0,,,,,54,26268  >  443 [ACK] Seq=2 Ack=2 Win=1023 Len=0,Aggressive_Scan,Anomalous
466,57.5744871,3.4268226000000013,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
467,57.5769904,0.0025033000000007632,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
468,57.57737,0.0003796000000022559,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
469,57.6138745,0.036504499999999496,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,302,421,18,0,,,,,58,443  >  33438 [ACK] Seq=302 Ack=421 Win=18 Len=0,Aggressive_Scan,Anomalous
470,58.6930326,1.0791581000000008,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
